ts_ms,symbol,asset,source,event_type,urgency,sentiment,abs_sentiment,confidence,hour,ret_1h,ret_4h,exc_1h,exc_4h
1782219803000,BTCUSDT,BTC,theblock,influencer,2,0.0,0.0,0.8,13,0.007308669418096381,0.005418074403864548,0.0,0.0
1782220078000,BTCUSDT,ALL,cointelegraph,hack,2,0.4,0.4,0.8,13,0.008819472664909345,0.00405200759874047,0.0,0.0
1782221155000,BTCUSDT,ALL,decrypt,regulatory,3,-0.7,0.7,0.8,13,0.004363545912636102,0.004782071444619174,0.0,0.0
1782221245000,BTCUSDT,BTC,cointelegraph,macro,2,-0.6,0.6,0.8,13,0.004363545912636102,0.004782071444619174,0.0,0.0
1782221345000,XRPUSDT,XRP,coindesk,regulatory,3,0.6,0.6,0.8,13,0.0007251631617115617,-0.0009970993473530365,-0.0036383827509245403,-0.00577917079197221
1782221530000,BTCUSDT,ALL,cointelegraph,influencer,2,0.0,0.0,0.8,13,0.0037506416837782552,0.004203189168377808,0.0,0.0
1782221801000,BTCUSDT,BTC,theblock,exchange,2,-0.4,0.4,0.8,13,0.0018267628205128617,0.0020466346153846793,0.0,0.0
1782222428000,BTCUSDT,ALL,coindesk,macro,2,-0.6,0.6,0.8,13,0.0016067100569157056,-0.00041152922594367425,0.0,0.0
1782224250000,BTCUSDT,BTC,coindesk,macro,2,0.7,0.7,0.8,14,-0.005324884756916171,-0.0034236994200258497,0.0,0.0
1782227614000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.4,0.4,0.8,15,0.006811246074095667,0.0008997591806843008,0.0,0.0
1782228516000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.2,0.2,0.8,15,0.003045512441581355,-0.0004737392617899516,0.0,0.0
1782230513000,BTCUSDT,ALL,coindesk,influencer,2,0.4,0.4,0.7,16,-0.004263893966408361,-0.0035397462549431324,0.0,0.0
1782230959000,BTCUSDT,BTC,coindesk,macro,2,-0.7,0.7,0.8,16,-0.005595084098270919,-0.005552400279929426,0.0,0.0
1782232411000,BTCUSDT,ALL,theblock,regulatory,3,-0.7,0.7,0.8,16,-9.552106822574569e-05,-0.001788863617159242,0.0,0.0
1782232957000,BTCUSDT,ALL,decrypt,regulatory,3,-0.7,0.7,0.8,16,-0.001496420113714536,-0.0024001210687610852,0.0,0.0
1782233237000,ETHUSDT,ETH,coindesk,influencer,3,-0.5,0.5,0.8,16,-0.0024941261521779223,0.001530212663413355,-0.0006999155208721186,0.0033082664407818596
1782233317000,ETHUSDT,ETH,theblock,influencer,2,-0.3,0.3,0.8,16,-0.0024941261521779223,0.001530212663413355,-0.0006999155208721186,0.0033082664407818596
1782234869000,BTCUSDT,ALL,coindesk,regulatory,2,0.8,0.8,0.9,17,-0.0032961524060585168,-0.0014380915108174186,0.0,0.0
1782236591000,BTCUSDT,BTC,cointelegraph,macro,2,-0.7,0.7,0.8,17,-0.0049930884503901485,0.002330737454421028,0.0,0.0
1782237317000,BTCUSDT,BTC,coindesk,macro,2,-0.45,0.45,0.8,17,-0.0001641519412169945,0.004383530109938416,0.0,0.0
1782237673000,ETHUSDT,ETH,coindesk,influencer,2,-0.4,0.4,0.8,18,0.0015690060949853368,0.008436425079958898,0.0011214341926153448,0.001881398369272258
1782238955000,ETHUSDT,ETH,decrypt,influencer,2,-0.35,0.35,0.8,18,0.002563839606194218,0.004626976418708129,0.001088458928629077,0.0003929754939289154
1782244667000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.35,0.35,0.8,19,0.0018024399628335797,0.004778059068216711,0.0,0.0
1782245303000,ETHUSDT,ETH,cointelegraph,exchange,2,-0.4,0.4,0.8,20,0.0006549850975867688,0.004212335352369978,-0.0005706982292761342,-0.0031606631626521775
1782245313000,BTCUSDT,ALL,decrypt,regulatory,2,0.0,0.0,0.8,20,0.001225683326862903,0.0073729985150221555,0.0,0.0
1782247856000,BTCUSDT,ALL,theblock,influencer,3,-0.5,0.5,0.8,20,0.0020660885823273745,0.008696877095982547,0.0,0.0
1782252212000,BTCUSDT,ALL,theblock,regulatory,3,-0.7,0.7,0.8,22,-0.003257524256056188,0.0025434262165653365,0.0,0.0
1782252563000,BTCUSDT,ALL,decrypt,regulatory,3,0.8,0.8,0.9,22,-0.003570107485719065,0.0020983007525099406,0.0,0.0
1782252848000,BTCUSDT,BTC,cointelegraph,macro,2,0.4,0.4,0.8,22,-0.002181371419697764,0.0008609417969864808,0.0,0.0
1782255206000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.8,0.8,0.9,22,0.0023097938967886478,0.0006390797251956126,0.0,0.0
1782255832000,BTCUSDT,ALL,theblock,regulatory,2,-0.4,0.4,0.7,23,0.005531992624222992,0.0015649852778776285,0.0,0.0
1782256478000,BTCUSDT,ALL,decrypt,influencer,2,0.2,0.2,0.6,23,0.0051195818052161,-0.0019284114979918332,0.0,0.0
1782257114000,BTCUSDT,BTC,theblock,influencer,3,-0.6,0.6,0.8,23,0.003137077689266299,0.0012439805526713865,0.0,0.0
1782257740000,BTCUSDT,BTC,theblock,regulatory,3,0.7,0.7,0.8,23,0.005403195606540123,0.002834861191290061,0.0,0.0
1782259923000,BTCUSDT,ALL,decrypt,regulatory,3,-0.6,0.6,0.8,0,-0.001634671634957785,-0.004285786956964022,0.0,0.0
1782262011000,BTCUSDT,ALL,theblock,regulatory,2,-0.4,0.4,0.7,0,0.00046297472373946214,-0.003624571319700287,0.0,0.0
1782262546000,BTCUSDT,ALL,coindesk,influencer,2,0.4,0.4,0.7,0,-0.0006822010999141259,-0.002320787106208533,0.0,0.0
1782263102000,BTCUSDT,ALL,cointelegraph,influencer,2,0.4,0.4,0.7,1,-0.0016565050331841524,-0.003077863516560253,0.0,0.0
1782273260000,BTCUSDT,ALL,theblock,regulatory,3,-0.7,0.7,0.8,3,0.00023338197583355758,-0.0011444325167409009,0.0,0.0
1782279884000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.2,0.2,0.8,5,-0.002923923171014531,-0.003909370618346397,0.0,0.0
1782280875000,BTCUSDT,ALL,coindesk,influencer,3,0.6,0.6,0.8,6,-0.0021955449482895517,-0.00337295147175809,0.0,0.0
1782283508000,BTCUSDT,ALL,theblock,exchange,2,0.2,0.2,0.8,6,-0.001657002807969099,-0.0047172733981363235,0.0,0.0
1782283518000,BTCUSDT,ALL,theblock,influencer,2,0.2,0.2,0.6,6,-0.001657002807969099,-0.0047172733981363235,0.0,0.0
1782285321000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.45,0.45,0.8,7,-0.0004784146667493605,-0.0049421303178596165,0.0,0.0
1782288865000,BTCUSDT,BTC,coindesk,macro,2,-0.7,0.7,0.8,8,0.0011173184357542443,0.0026815642458100086,0.0,0.0
1782292263000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.8,0.8,0.9,9,-0.0028043686224489273,-0.008195153061224536,0.0,0.0
1782292273000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.4,0.4,0.7,9,-0.0028043686224489273,-0.008195153061224536,0.0,0.0
1782294080000,BTCUSDT,BTC,coindesk,influencer,3,0.5,0.5,0.8,9,-0.00204468015417425,-0.019062781540380103,0.0,0.0
1782296433000,BTCUSDT,ALL,coindesk,regulatory,3,-0.7,0.7,0.8,10,-0.0026228473426103127,-0.021016993268851203,0.0,0.0
1782296708000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.6,0.6,0.8,10,-0.0018609092569449315,-0.020106320779785802,0.0,0.0
1782299797000,BTCUSDT,BTC,coindesk,influencer,3,-0.6,0.6,0.8,11,0.005735525008811582,-0.02354769457528283,0.0,0.0
1782301514000,BTCUSDT,ALL,theblock,influencer,2,-0.2,0.2,0.8,11,-0.0044488051353756,-0.040676083640523664,0.0,0.0
1782302425000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.4,0.4,0.8,12,-0.01057037585996079,-0.03981993083751978,0.0,0.0
1782303151000,BTCUSDT,ALL,theblock,regulatory,2,-0.4,0.4,0.7,12,-0.009742430513547062,-0.03636792002292333,0.0,0.0
1782304878000,BTCUSDT,ALL,theblock,exchange,2,0.2,0.2,0.8,12,-0.020416356919967016,-0.04273516665142485,0.0,0.0
1782309955000,BTCUSDT,BTC,coindesk,macro,2,-0.7,0.7,0.8,14,-0.005491548818947867,-0.026624523310992743,0.0,0.0
1782311758000,BTCUSDT,BTC,cointelegraph,exchange,3,-0.6,0.6,0.8,14,-0.009554787890837524,-0.026124835188983342,0.0,0.0
1782312033000,BTCUSDT,BTC,theblock,influencer,3,0.7,0.7,0.8,14,-0.011481519705842214,-0.027452735926191685,0.0,0.0
1782312679000,BTCUSDT,ALL,decrypt,hack,3,-0.7,0.7,0.8,14,-0.014122994906165753,-0.024759176019544138,0.0,0.0
1782316844000,BTCUSDT,ALL,coindesk,influencer,3,0.5,0.5,0.8,16,-0.007884839555782786,0.005083607344724905,0.0,0.0
1782318126000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.2,0.2,0.8,16,-0.01426903385631706,0.0036992568125515657,0.0,0.0
1782319383000,BTCUSDT,BTC,coindesk,influencer,3,-0.7,0.7,0.8,16,-0.011483920597177177,0.01813227845478349,0.0,0.0
1782320755000,BTCUSDT,BTC,theblock,macro,2,-0.45,0.45,0.8,17,-0.0039727792843951,0.014844320795618593,0.0,0.0
1782322297000,BTCUSDT,ALL,cointelegraph,influencer,3,-0.7,0.7,0.8,17,0.00200168272496537,0.026886104673294442,0.0,0.0
1782322387000,BTCUSDT,BTC,decrypt,macro,2,-0.7,0.7,0.8,17,0.00200168272496537,0.026886104673294442,0.0,0.0
1782322933000,BTCUSDT,ALL,theblock,regulatory,2,-0.4,0.4,0.8,17,0.0011368149751127543,0.02820217055558305,0.0,0.0
1782323294000,BTCUSDT,ALL,coindesk,regulatory,3,0.7,0.7,0.8,17,0.0023560993671738473,0.027127709707822856,0.0,0.0
1782323379000,BTCUSDT,BTC,coindesk,other,2,-0.8,0.8,0.9,17,0.0023560993671738473,0.027127709707822856,0.0,0.0
1782325286000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.8,0.8,0.9,18,0.001875313975685744,0.01955859204929844,0.0,0.0
1782325477000,BTCUSDT,ALL,coindesk,regulatory,2,0.0,0.0,0.8,18,0.001875313975685744,0.01955859204929844,0.0,0.0
1782326198000,BTCUSDT,ALL,decrypt,regulatory,2,0.8,0.8,0.7,18,0.0037637371031815636,0.022847183677690674,0.0,0.0
1782326649000,BTCUSDT,ALL,coindesk,regulatory,3,-0.7,0.7,0.8,18,0.005826792549737725,0.023014207673431875,0.0,0.0
1782326834000,BTCUSDT,ALL,coindesk,hack,3,-0.7,0.7,0.8,18,0.005138358039216584,0.021794617132550487,0.0,0.0
1782328376000,BTCUSDT,ALL,decrypt,regulatory,2,-0.2,0.2,0.8,19,0.0177755776761106,0.019572842515527267,0.0,0.0
1782328466000,BTCUSDT,ALL,theblock,exchange,2,-0.2,0.2,0.8,19,0.0177755776761106,0.019572842515527267,0.0,0.0
1782329558000,BTCUSDT,BTC,cointelegraph,regulatory,3,0.5,0.5,0.8,19,0.016913065197049493,0.019787589375558134,0.0,0.0
1782330097000,BTCUSDT,ALL,theblock,regulatory,2,0.2,0.2,0.7,19,0.022830892188336005,0.020030765115034876,0.0,0.0
1782331278000,BTCUSDT,BTC,decrypt,macro,2,-0.7,0.7,0.8,20,0.0010947296984551436,0.005813960192096568,0.0,0.0
1782332370000,BTCUSDT,ALL,coindesk,regulatory,2,-0.2,0.2,0.8,20,0.0028326369904798643,0.005779865523938943,0.0,0.0
1782332460000,BTCUSDT,ALL,decrypt,influencer,3,-0.7,0.7,0.8,20,0.0013163526041322093,0.0024181397337907917,0.0,0.0
1782332916000,BTCUSDT,ALL,coindesk,regulatory,2,0.2,0.2,0.8,20,0.0029689178695480045,0.00419038632666946,0.0,0.0
1782333642000,BTCUSDT,ALL,decrypt,exchange,3,-0.6,0.6,0.8,20,-0.001706949107186495,-0.005222361916039753,0.0,0.0
1782337362000,BTCUSDT,ALL,theblock,exchange,2,0.2,0.2,0.8,21,-0.003914585211330479,-0.0031569182752966274,0.0,0.0
1782337372000,BTCUSDT,BTC,decrypt,influencer,3,-0.7,0.7,0.8,21,-0.003914585211330479,-0.0031569182752966274,0.0,0.0
1782340356000,BTCUSDT,ALL,theblock,regulatory,2,-0.45,0.45,0.8,22,0.002982648827535961,0.0013248181169369655,0.0,0.0
1782340626000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.4,0.4,0.8,22,0.0017186989886905923,-0.0025879788897608114,0.0,0.0
1782345798000,BTCUSDT,BTC,cointelegraph,macro,2,-0.7,0.7,0.8,0,-0.004880448580058205,-0.003462709465345215,0.0,0.0
1782346344000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.2,0.2,0.6,0,-0.003377988390778297,-0.0025579641229134253,0.0,0.0
1782348157000,BTCUSDT,BTC,theblock,macro,2,-0.7,0.7,0.8,0,0.0003657935386334188,0.0035494790810792765,0.0,0.0
1782368658000,BTCUSDT,ALL,cointelegraph,exchange,2,-0.4,0.4,0.8,6,0.0021333964586072174,-0.0016442296311549587,0.0,0.0
1782368828000,XRPUSDT,XRP,theblock,regulatory,3,0.6,0.6,0.8,6,-0.0008281954541270453,-0.008742063126897959,-0.002945593159547788,-0.005986157168583972
1782374100000,BTCUSDT,BTC,coindesk,macro,2,-0.3,0.3,0.7,7,-0.0032092822217169026,-0.010160223443185568,0.0,0.0
1782377365000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.35,0.35,0.7,8,-0.00044389819675660913,-0.007494303144586434,0.0,0.0
1782377926000,BTCUSDT,ALL,theblock,exchange,3,-0.8,0.8,0.9,8,-4.243974083240065e-05,-0.007752379986649238,0.0,0.0
1782383188000,BTCUSDT,BTC,coindesk,macro,2,-0.7,0.7,0.8,10,-0.004733892005590712,-0.024376018348096218,0.0,0.0
1782386998000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.7,0.7,0.8,11,0.0019506856864235367,-0.032462348093412974,0.0,0.0
1782388169000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.2,0.2,0.8,11,0.0022560082157934147,-0.02890289830029391,0.0,0.0
1782391534000,BTCUSDT,ALL,theblock,regulatory,2,-0.35,0.35,0.7,12,-0.040777556073849364,-0.03275103294040471,0.0,0.0
1782391804000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.8,0.8,0.9,12,-0.04823067594692121,-0.031535655486961134,0.0,0.0
1782392435000,BTCUSDT,ALL,theblock,exchange,2,0.4,0.4,0.7,13,-0.028398991191628364,-0.03205764469933792,0.0,0.0
1782392626000,BTCUSDT,ALL,coindesk,macro,2,-0.4,0.4,0.8,13,-0.028398991191628364,-0.03205764469933792,0.0,0.0
1782393352000,BTCUSDT,ALL,theblock,regulatory,2,-0.35,0.35,0.7,13,-0.031801644181298716,-0.02896566654780708,0.0,0.0
1782394163000,BTCUSDT,BTC,coindesk,macro,2,-0.65,0.65,0.8,13,-0.015837007668576875,-0.024351075029860114,0.0,0.0
1782395615000,BTCUSDT,ALL,theblock,exchange,3,0.7,0.7,0.8,13,0.02026636738235621,0.023774849172682133,0.0,0.0
1782395705000,BTCUSDT,ALL,coindesk,macro,2,-0.7,0.7,0.8,13,0.007278243716782207,0.012832567806883022,0.0,0.0
1782395890000,BTCUSDT,ALL,coindesk,exchange,3,0.6,0.6,0.8,13,0.007278243716782207,0.012832567806883022,0.0,0.0
1782397978000,BTCUSDT,BTC,coindesk,macro,2,-0.5,0.5,0.7,14,-0.008397357311118459,-0.005187636768354653,0.0,0.0
1782401152000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.5,0.5,0.8,15,0.0018744142455482393,0.002162071877290783,0.0,0.0
1782403051000,BTCUSDT,ALL,decrypt,hack,2,-0.2,0.2,0.8,15,-0.006280181636803328,0.0029549647454469863,0.0,0.0
1782403327000,BTCUSDT,ALL,coindesk,influencer,2,0.2,0.2,0.8,16,-0.011359475207326497,-0.005386959024845539,0.0,0.0
1782403327000,BTCUSDT,BTC,theblock,macro,2,-0.4,0.4,0.8,16,-0.011359475207326497,-0.005386959024845539,0.0,0.0
1782403782000,BTCUSDT,ALL,cointelegraph,exchange,3,0.7,0.7,0.8,16,-0.006061209464208073,-0.003045413473444669,0.0,0.0
1782404964000,BTCUSDT,ALL,theblock,hack,2,-0.3,0.3,0.8,16,0.002509811317895183,0.00264453012186161,0.0,0.0
1782406782000,BTCUSDT,ALL,coindesk,exchange,2,-0.45,0.45,0.8,16,0.008349611355187525,0.005576208178438735,0.0,0.0
1782407503000,BTCUSDT,BTC,decrypt,influencer,3,-0.7,0.7,0.8,17,0.0042047627052843595,0.002819329826083017,0.0,0.0
1782409045000,BTCUSDT,ALL,theblock,macro,2,-0.43,0.43,0.78,17,-0.0018800449678940678,0.007091530290761261,0.0,0.0
1782409320000,BTCUSDT,BTC,coindesk,influencer,3,-0.7,0.7,0.8,17,-0.000597282741553018,0.0065934638282714175,0.0,0.0
1782410682000,BTCUSDT,BTC,coindesk,macro,2,-0.4,0.4,0.8,18,-0.004995640549245506,0.005598973110880978,0.0,0.0
1782411954000,BTCUSDT,BTC,coindesk,influencer,3,0.7,0.7,0.8,18,-0.0003702332469456282,0.00628285820066643,0.0,0.0
1782412855000,BTCUSDT,BTC,cointelegraph,macro,2,-0.7,0.7,0.8,18,-0.0036774594849035003,0.004626958509851509,0.0,0.0
1782414943000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.3,0.3,0.8,19,0.006481670123838823,0.015360207845555252,0.0,0.0
1782417216000,BTCUSDT,BTC,theblock,exchange,3,-0.7,0.7,0.8,19,0.0023031018206338683,0.007990559676331666,0.0,0.0
1782418298000,BTCUSDT,ALL,theblock,exchange,3,-0.7,0.7,0.8,20,-0.00017197045933392552,0.00332934809270502,0.0,0.0
1782421838000,BTCUSDT,BTC,cointelegraph,macro,2,-0.8,0.8,0.9,21,0.004983638181726313,-1.2920978483932366e-05,0.0,0.0
1782424016000,BTCUSDT,ALL,coindesk,exchange,2,0.5,0.5,0.8,21,-0.0034328490432318226,-0.011093189653794355,0.0,0.0
1782424286000,BTCUSDT,ALL,decrypt,regulatory,3,-0.7,0.7,0.8,21,-0.0059888523641601354,-0.012960401329505378,0.0,0.0
1782426004000,ETHUSDT,ETH,decrypt,exchange,2,0.2,0.2,0.8,22,0.005539195063805957,-0.019798319756249905,0.0003463672203480872,-0.004545955848895278
1782426104000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.35,0.35,0.8,22,0.00519282784345787,-0.015252363907354627,0.0,0.0
1782427451000,BTCUSDT,ALL,decrypt,exchange,3,0.8,0.8,0.7,22,0.0022217488411413466,-0.018762791956991376,0.0,0.0
1782430721000,BTCUSDT,ALL,theblock,regulatory,2,-0.4,0.4,0.7,23,-0.0032707631780748425,-0.0081992464908478,0.0,0.0
1782432273000,BTCUSDT,ALL,decrypt,hack,3,-0.8,0.8,0.9,0,-0.005148643851919932,0.0007850834151128527,0.0,0.0
1782445606000,BTCUSDT,ALL,cointelegraph,exchange,2,-0.2,0.2,0.7,3,0.001084951955471647,0.012992504485103362,0.0,0.0
1782450132000,BTCUSDT,ALL,theblock,influencer,3,0.7,0.7,0.8,5,-0.0012856238157133992,0.004076376344989585,0.0,0.0
1782456315000,BTCUSDT,ALL,theblock,exchange,2,0.0,0.0,0.8,6,0.004776930893213516,-0.015459849252373092,0.0,0.0
1782457307000,ETHUSDT,ETH,cointelegraph,influencer,2,0.4,0.4,0.8,7,-0.0018416907991668507,-0.01533048823858163,0.00047354060559623434,0.0008615620607478336
1782461572000,BTCUSDT,ALL,cointelegraph,exchange,2,-0.3,0.3,0.7,8,-0.0010400574099730386,-0.010475326668726526,0.0,0.0
1782464842000,ETHUSDT,ETH,cointelegraph,macro,2,-0.7,0.7,0.8,9,-0.006728881099647532,-0.018050287512552665,0.0003118370110576363,-7.325758950071926e-05
1782465658000,BTCUSDT,ALL,theblock,regulatory,2,-0.2,0.2,0.8,9,-0.006823095087637676,-0.020282203079788452,0.0,0.0
1782466736000,BTCUSDT,BTC,coindesk,geopolitical,3,-0.8,0.8,0.9,9,-0.007424565662908722,-0.008716490085330042,0.0,0.0
1782473180000,BTCUSDT,BTC,coindesk,influencer,3,0.8,0.8,0.7,11,0.006794927866316858,0.011621832081375016,0.0,0.0
1782473641000,BTCUSDT,ALL,coindesk,exchange,3,0.8,0.8,0.9,11,-0.00259770617516486,0.016648896811516156,0.0,0.0
1782477542000,BTCUSDT,BTC,cointelegraph,exchange,3,-0.7,0.7,0.8,12,0.005666719587159141,0.015568431184676657,0.0,0.0
1782479815000,BTCUSDT,ALL,decrypt,exchange,2,-0.4,0.4,0.8,13,0.02009476264153065,0.021231561001496813,0.0,0.0
1782479995000,BTCUSDT,ALL,coindesk,regulatory,3,-0.8,0.8,0.9,13,0.02009476264153065,0.021231561001496813,0.0,0.0
1782480541000,BTCUSDT,ALL,cointelegraph,exchange,2,0.0,0.0,0.8,13,0.01379742027023445,0.018472149516819414,0.0,0.0
1782480551000,BTCUSDT,ALL,cointelegraph,exchange,2,0.0,0.0,0.8,13,0.01379742027023445,0.018472149516819414,0.0,0.0
1782482714000,BTCUSDT,BTC,coindesk,macro,2,-0.6,0.6,0.8,14,-0.0026001004500917357,0.0015669280825016951,0.0,0.0
1782485618000,BTCUSDT,ALL,cointelegraph,exchange,3,-0.7,0.7,0.8,14,0.012377596314057548,0.0012968460027256157,0.0,0.0
1782487160000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.2,0.2,0.8,15,-0.002947372408029114,-0.0045765506971476855,0.0,0.0
1782488968000,BTCUSDT,BTC,theblock,macro,2,-0.6,0.6,0.8,15,-0.0030336822687376808,-0.006434877457255128,0.0,0.0
1782490420000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.5,0.5,0.8,16,0.0006989013483851281,-0.004993341379270766,0.0,0.0
1782492243000,BTCUSDT,BTC,decrypt,exchange,2,-0.45,0.45,0.8,16,-0.001995178388166541,-0.006830589055596192,0.0,0.0
1782496964000,BTCUSDT,ALL,theblock,regulatory,2,-0.45,0.45,0.8,18,-0.00032832983952446604,-0.0037905205700391464,0.0,0.0
1782498957000,BTCUSDT,BTC,decrypt,influencer,3,-0.7,0.7,0.8,18,0.0017732276088193721,0.0032061962594935878,0.0,0.0
1782500314000,BTCUSDT,BTC,cointelegraph,macro,2,-0.6,0.6,0.8,18,0.002077567431730598,0.0066679510805831566,0.0,0.0
1782501230000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.6,0.6,0.8,19,-0.0034339679258493794,0.00013336445170542,0.0,0.0
1782502136000,BTCUSDT,BTC,cointelegraph,exchange,2,-0.3,0.3,0.7,19,-0.006674239397663095,-0.0007457269330489735,0.0,0.0
1782502867000,BTCUSDT,ALL,decrypt,geopolitical,2,-0.35,0.35,0.62,19,-0.002118732188342576,0.003609728996380124,0.0,0.0
1782503313000,BTCUSDT,ALL,theblock,regulatory,3,-0.6,0.6,0.8,19,-0.002607788363011676,0.003474490566138577,0.0,0.0
1782504306000,ETHUSDT,ETH,cointelegraph,influencer,3,-0.7,0.7,0.8,20,-0.001408826105167016,0.0024940029699578314,-0.001996637925023137,-0.003934927215878403
1782505497000,BTCUSDT,ALL,theblock,exchange,2,0.4,0.4,0.8,20,0.001505251989620593,0.00445972091868696,0.0,0.0
1782506659000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.0,0.0,0.8,20,0.0033278009479544846,0.005270245726629819,0.0,0.0
1782507035000,BTCUSDT,ALL,theblock,exchange,3,-0.5,0.5,0.8,20,0.00336079573997794,0.005711343313573813,0.0,0.0
1782507841000,BTCUSDT,ALL,decrypt,regulatory,3,-0.7,0.7,0.9,21,0.0019032473530351535,0.0035916011428187566,0.0,0.0
1782507851000,BTCUSDT,ALL,decrypt,regulatory,2,0.0,0.0,0.8,21,0.0019032473530351535,0.0035916011428187566,0.0,0.0
1782509123000,BTCUSDT,ALL,coindesk,regulatory,2,-0.35,0.35,0.7,21,0.00030018694066602514,0.0013688724841605104,0.0,0.0
1782509939000,ETHUSDT,ETH,coindesk,influencer,2,-0.35,0.35,0.8,21,-0.0009696124718781007,-0.0010393231724706853,-6.447437626011521e-05,-0.00010669606787472308
1782511661000,BTCUSDT,ALL,decrypt,geopolitical,2,-0.2,0.2,0.6,22,0.002939146646059765,0.0033153440645843357,0.0,0.0
1782512388000,BTCUSDT,ALL,decrypt,regulatory,2,-0.4,0.4,0.7,22,0.0020690115464192527,0.006173496629513497,0.0,0.0
1782512663000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.8,0.8,0.9,22,0.0014353691521689083,0.00673239389588276,0.0,0.0
1782513559000,BTCUSDT,ALL,coindesk,regulatory,3,-0.7,0.7,0.8,22,0.001639995957956053,0.0052426510338727805,0.0,0.0
1782517745000,BTCUSDT,ALL,decrypt,exchange,2,0.2,0.2,0.8,23,-0.0005094006978173526,0.002801620629779622,0.0,0.0
1782519833000,BTCUSDT,BTC,theblock,macro,2,-0.4,0.4,0.7,0,-0.0009098988636755401,0.005754977091830815,0.0,0.0
1782537703000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.45,0.45,0.8,5,0.0006480618562492158,0.003394720531427309,0.0,0.0
1782549671000,BTCUSDT,ALL,cointelegraph,exchange,2,0.7,0.7,0.8,8,-0.0002911383542755219,-0.0011331058404604466,0.0,0.0
1782572547000,BTCUSDT,ALL,cointelegraph,hack,2,-0.2,0.2,0.7,15,0.0018032180811453635,-0.0018210113705708908,0.0,0.0
1782572993000,BTCUSDT,BTC,coindesk,exchange,3,-0.7,0.7,0.8,15,-0.002095191162580612,-0.004569175803868508,0.0,0.0
1782576082000,BTCUSDT,ALL,coindesk,influencer,2,0.0,0.0,0.8,16,-0.004544251773124897,-0.008925691977945127,0.0,0.0
1782580348000,BTCUSDT,ALL,coindesk,regulatory,2,-0.45,0.45,0.8,17,-0.0017582278330634526,-0.003465801016657055,0.0,0.0
1782580529000,BTCUSDT,ALL,coindesk,hack,3,-0.7,0.7,0.8,17,-0.0016954617398226013,-0.0032500062703207933,0.0,0.0
1782587879000,BTCUSDT,ALL,cointelegraph,exchange,3,-0.7,0.7,0.8,19,-0.0013120181191027536,-0.0060616231055666825,0.0,0.0
1782588700000,BTCUSDT,ALL,coindesk,influencer,2,-0.35,0.35,0.8,19,0.0020415945381944134,-0.0015347697745602407,0.0,0.0
1782588710000,BTCUSDT,BTC,theblock,macro,2,-0.7,0.7,0.8,19,0.0020415945381944134,-0.0015347697745602407,0.0,0.0
1782599770000,BTCUSDT,BTC,cointelegraph,geopolitical,3,-0.7,0.7,0.8,22,-0.002043106811862594,-0.0006514012771452471,0.0,0.0
1782604582000,BTCUSDT,BTC,cointelegraph,influencer,3,0.7,0.7,0.8,23,0.00010692659489253131,0.0027024780821298666,0.0,0.0
1782625897000,BTCUSDT,BTC,cointelegraph,influencer,3,0.8,0.8,0.7,5,0.00022754107116340627,0.004495311403708291,0.0,0.0
1782634688000,BTCUSDT,ALL,cointelegraph,exchange,2,-0.4,0.4,0.8,8,0.002120048163136934,0.00046960885136293484,0.0,0.0
1782641593000,BTCUSDT,BTC,coindesk,macro,2,-0.7,0.7,0.8,10,4.966776583592569e-05,0.000498172674722186,0.0,0.0
1782645218000,BTCUSDT,BTC,cointelegraph,exchange,3,-0.5,0.5,0.8,11,-4.966529907146633e-05,-0.0022090261282660117,0.0,0.0
1782658365000,BTCUSDT,ALL,cointelegraph,exchange,2,-0.35,0.35,0.8,14,-0.002382023220562024,-0.00697183215897923,0.0,0.0
1782669797000,BTCUSDT,BTC,coindesk,influencer,3,0.7,0.7,0.8,18,-0.0022153146422059233,-0.0001668900524648409,0.0,0.0
